customer_key,customer_number,customer_name,age,age_groups,customer_segment,total_orders,total_sales,avg_order_value,avg_monthly_spend,total_quantity,total_products,recency,last_order_date,lifespan
12579,AW00023578,Eric Lal,44,40-49,New,1,37,37,37,3,831,155,2013-03-16,0
12580,AW00023579,Jared Richardson,45,40-49,New,1,35,35,35,2,572,147,2013-11-02,0
12581,AW00023580,Ryan Jones,47,40-49,New,1,70,70,70,3,818,156,2013-02-25,0
12582,AW00023581,Jan Hill,46,40-49,New,1,70,70,70,3,817,150,2013-08-17,0
12583,AW00023582,Stephanie Simmons,42,40-49,New,1,629,629,629,4,996,149,2013-09-30,0
12584,AW00023583,Brianna Martin,47,40-49,Regular,2,4829,2414,241,5,1008,152,2013-06-13,20
12585,AW00023584,Jason Evans,43,40-49,New,1,575,575,575,2,372,147,2013-11-05,0
12586,AW00023585,Kaitlyn Moore,49,40-49,New,1,565,565,565,3,702,147,2013-11-03,0
12587,AW00023586,Madison Coleman,49,40-49,New,1,563,563,563,4,694,147,2013-11-09,0
12588,AW00023587,Hailey Gonzalez,49,40-49,New,1,565,565,565,3,702,147,2013-11-27,0
12589,AW00023588,Ryan Hughes,53,50 And Above,New,1,37,37,37,3,831,153,2013-05-01,0
12590,AW00023589,Amanda Baker,48,40-49,New,1,589,589,589,4,774,147,2013-11-18,0
12591,AW00023590,Austin Brown,54,50 And Above,New,1,70,70,70,3,817,145,2014-01-05,0
12592,AW00023591,Justin Henderson,58,50 And Above,New,1,7,7,7,2,548,155,2013-03-29,0
12593,AW00023592,Joseph Jackson,57,50 And Above,VIP,2,5279,2639,219,2,157,148,2013-10-09,24
12594,AW00023593,Krystal Zhou,49,40-49,Regular,2,3990,1995,332,6,1364,150,2013-08-03,12
12595,AW00023594,Paula Diaz,62,50 And Above,New,1,30,30,30,1,283,152,2013-06-27,0
12596,AW00023595,Carrie Rubio,64,50 And Above,New,1,68,68,68,3,736,148,2013-10-29,0
12597,AW00023596,Katherine Bradley,52,50 And Above,New,1,39,39,39,2,534,149,2013-09-01,0
12598,AW00023597,Meredith Perez,58,50 And Above,New,1,2482,2482,2482,4,975,157,2013-01-27,0
12599,AW00023598,Linda Ramos,63,50 And Above,New,1,32,32,32,2,542,149,2013-09-10,0
12600,AW00023599,Mackenzie Roberts,64,50 And Above,New,1,43,43,43,3,740,146,2013-12-16,0
12601,AW00023600,Peter Sharma,65,50 And Above,New,1,6,6,6,2,549,155,2013-03-13,0
12602,AW00023601,Kari Alan,65,50 And Above,New,1,6,6,6,2,549,152,2013-06-24,0
12603,AW00023602,Andrea Lopez,54,50 And Above,New,1,39,39,39,2,535,156,2013-02-15,0
12604,AW00023603,Shane Malhotra,55,50 And Above,New,1,2373,2373,2373,5,962,146,2013-12-18,0
12605,AW00023604,Troy Kovar,66,50 And Above,New,1,4,4,4,1,290,149,2013-09-26,0
12606,AW00023605,Deanna Sabella,65,50 And Above,New,1,2345,2345,2345,4,764,147,2013-11-29,0
12607,AW00023606,Kenneth Raje,66,50 And Above,New,1,2544,2544,2544,4,1011,157,2013-01-16,0
12608,AW00023607,Wayne She,66,50 And Above,New,1,2451,2451,2451,2,309,157,2013-01-14,0
12609,AW00023608,Jessie Blanco,66,50 And Above,New,1,2511,2511,2511,3,672,156,2013-02-23,0
12610,AW00023609,Clarence Li,66,50 And Above,New,1,13,13,13,2,456,153,2013-05-16,0
12611,AW00023610,Cory Perez,76,50 And Above,New,1,39,39,39,2,535,145,2014-01-21,0
12612,AW00023611,Dave Natsuhara,77,50 And Above,New,1,4,4,4,1,290,152,2013-06-14,0
12613,AW00023612,Rosa Liu,77,50 And Above,New,1,2396,2396,2396,3,575,146,2013-12-12,0
12614,AW00023613,Clayton Lu,77,50 And Above,New,1,35,35,35,2,572,152,2013-06-24,0
12615,AW00023614,Rachel Cook,75,50 And Above,New,1,144,144,144,5,1302,153,2013-05-18,0
12616,AW00023615,Kendra Suarez,76,50 And Above,New,1,32,32,32,2,542,148,2013-10-01,0
12617,AW00023616,Karen Roberts,74,50 And Above,New,1,819,819,819,2,368,149,2013-09-20,0
12618,AW00023617,Kara She,69,50 And Above,New,1,35,35,35,2,572,146,2013-12-07,0
12619,AW00023618,Dale Holt,74,50 And Above,New,1,2481,2481,2481,4,774,156,2013-02-08,0
12620,AW00023619,Ricardo Tang,62,50 And Above,New,1,806,806,806,4,949,149,2013-09-16,0
12621,AW00023620,Roy Arun,67,50 And Above,New,1,79,79,79,4,982,150,2013-08-19,0
12622,AW00023621,Felicia Townsend,63,50 And Above,New,1,2310,2310,2310,3,520,146,2013-12-17,0
12623,AW00023622,Darren Moreno,69,50 And Above,New,1,572,572,572,4,936,152,2013-06-21,0
12624,AW00023623,Jocelyn Griffin,64,50 And Above,New,1,4,4,4,1,290,156,2013-02-22,0
12625,AW00023624,Jillian Malhotra,69,50 And Above,New,1,63,63,63,3,704,153,2013-05-23,0
12626,AW00023625,Micheal Navarro,69,50 And Above,New,1,79,79,79,4,984,148,2013-10-17,0
12627,AW00023626,Ross Mehta,71,50 And Above,New,1,39,39,39,2,534,151,2013-07-24,0
12628,AW00023627,Adrienne Navarro,65,50 And Above,New,1,39,39,39,2,534,149,2013-09-08,0
12629,AW00023628,Kara Shen,70,50 And Above,New,1,70,70,70,3,818,153,2013-05-18,0
12630,AW00023629,Alfredo Gill,71,50 And Above,New,1,2466,2466,2466,4,706,156,2013-02-07,0
12631,AW00023630,Dominic Fernandez,65,50 And Above,New,1,2481,2481,2481,4,775,156,2013-02-14,0
12632,AW00023631,Colin Wang,72,50 And Above,New,1,48,48,48,3,701,145,2014-01-19,0
12633,AW00023632,Kristen Zhou,66,50 And Above,New,1,163,163,163,2,571,154,2013-04-08,0
12634,AW00023633,Deborah Chande,71,50 And Above,New,1,39,39,39,2,534,147,2013-11-24,0
12635,AW00023634,Ernest Li,66,50 And Above,New,1,4,4,4,1,290,150,2013-08-13,0
12636,AW00023635,Alvin Luo,72,50 And Above,New,1,2452,2452,2452,2,245,156,2013-02-04,0
12637,AW00023636,Rachael Gonzalez,71,50 And Above,New,1,2480,2480,2480,3,720,156,2013-02-22,0
12638,AW00023637,Yolanda Jai,61,50 And Above,New,1,28,28,28,2,524,149,2013-09-10,0
12639,AW00023638,Nelson Ruiz,73,50 And Above,New,1,30,30,30,1,283,149,2013-09-24,0
12640,AW00023639,Christy Guo,74,50 And Above,New,1,70,70,70,3,816,156,2013-02-26,0
12641,AW00023640,Bruce JimΓö£ΓîÉnez,46,40-49,Regular,2,3937,1968,328,3,551,150,2013-08-01,12
12642,AW00023641,Megan Morris,44,40-49,New,1,64,64,64,3,776,152,2013-06-07,0
12643,AW00023642,Anne Gutierrez,45,40-49,New,1,14,14,14,2,461,145,2014-01-18,0
12644,AW00023643,Erica Zheng,46,40-49,New,1,5,5,5,1,295,153,2013-05-04,0
12645,AW00023644,Allison Young,41,40-49,New,1,40,40,40,2,539,148,2013-10-05,0
12646,AW00023645,Curtis Zheng,46,40-49,Regular,2,4198,2099,349,3,459,150,2013-08-25,12
12647,AW00023646,Jamie Lu,41,40-49,New,1,14,14,14,2,461,151,2013-07-03,0
12648,AW00023647,Wayne Shen,41,40-49,New,1,13,13,13,2,463,149,2013-09-21,0
12649,AW00023648,Karla Chander,46,40-49,Regular,2,4144,2072,345,2,186,150,2013-08-05,12
12650,AW00023649,Naomi Ruiz,46,40-49,Regular,2,3946,1973,328,4,718,150,2013-08-26,12
12651,AW00023650,Carolyn Vazquez,47,40-49,New,1,40,40,40,2,540,153,2013-05-27,0
12652,AW00023651,Marvin Alvarez,48,40-49,New,2,3918,1959,356,3,520,150,2013-08-09,11
12653,AW00023652,Roger Goel,47,40-49,New,2,3908,1954,355,3,562,150,2013-08-08,11
12654,AW00023653,Devin Campbell,47,40-49,New,2,3976,1988,361,5,1150,150,2013-08-18,11
12655,AW00023654,Alisha Wu,47,40-49,New,1,60,60,60,2,542,151,2013-07-29,0
12656,AW00023655,Grace Murphy,48,40-49,Regular,2,4144,2072,345,2,186,149,2013-09-14,12
12657,AW00023656,Naomi Ramos,43,40-49,Regular,2,4144,2072,345,2,183,149,2013-09-11,12
12658,AW00023657,Alison Jai,44,40-49,New,1,5,5,5,1,295,148,2013-10-15,0
12659,AW00023658,Ross Arun,43,40-49,Regular,2,3937,1968,328,3,558,149,2013-09-27,12
12660,AW00023659,Drew Shan,49,40-49,Regular,2,4179,2089,348,3,428,149,2013-09-19,12
12661,AW00023660,Christy Tang,48,40-49,Regular,2,3918,1959,326,3,523,149,2013-09-12,12
12662,AW00023661,Abigail Washington,49,40-49,Regular,2,3961,1980,330,4,791,149,2013-09-11,12
12663,AW00023662,Cynthia Sanchez,45,40-49,Regular,2,3918,1959,301,3,521,148,2013-10-01,13
12664,AW00023663,Neil Dominguez,45,40-49,Regular,2,3883,1941,298,2,277,148,2013-10-06,13
12665,AW00023664,Sandra Guo,45,40-49,Regular,2,3942,1971,303,4,693,148,2013-10-24,13
12666,AW00023665,Crystal Yang,50,50 And Above,Regular,2,4207,2103,323,4,628,148,2013-10-16,13
12667,AW00023666,Olivia Anderson,72,50 And Above,New,1,2453,2453,2453,4,989,149,2013-09-28,0
12668,AW00023667,Harold Arun,72,50 And Above,New,1,2398,2398,2398,3,562,146,2013-12-22,0
12669,AW00023668,Jessica Hughes,73,50 And Above,New,1,564,564,564,2,363,148,2013-10-14,0
12670,AW00023669,Sean Torres,84,50 And Above,New,1,30,30,30,1,283,146,2013-12-19,0
12671,AW00023670,Mya Henderson,82,50 And Above,New,1,43,43,43,3,740,157,2013-01-29,0
12672,AW00023671,Fernando Thomas,82,50 And Above,New,1,194,194,194,3,853,149,2013-09-26,0
12673,AW00023672,Abigail Flores,82,50 And Above,New,1,30,30,30,1,283,152,2013-06-08,0
12674,AW00023673,Kayla Miller,76,50 And Above,New,1,5,5,5,1,295,153,2013-05-20,0
12675,AW00023674,Jeremiah Walker,82,50 And Above,New,1,70,70,70,3,817,146,2013-12-22,0
12676,AW00023675,Emmanuel Prasad,81,50 And Above,New,1,30,30,30,1,283,149,2013-09-19,0
12677,AW00023676,Brandon Diaz,80,50 And Above,New,1,5,5,5,1,295,156,2013-02-25,0
12678,AW00023677,Charles Lewis,81,50 And Above,New,1,30,30,30,1,283,148,2013-10-23,0
12679,AW00023678,Kelly Diaz,80,50 And Above,New,1,30,30,30,1,283,155,2013-03-31,0
12680,AW00023679,Jacob Harris,79,50 And Above,New,1,40,40,40,2,541,156,2013-02-06,0
12681,AW00023680,Anna Powell,74,50 And Above,New,1,540,540,540,1,126,148,2013-10-23,0
12682,AW00023681,Jordan Gonzales,80,50 And Above,New,1,14,14,14,2,461,147,2013-11-29,0
12683,AW00023682,Natalie Harris,74,50 And Above,New,1,60,60,60,2,542,156,2013-02-10,0
12684,AW00023683,Dana Alonso,79,50 And Above,New,1,554,554,554,3,529,148,2013-10-01,0
12685,AW00023684,Jasmine Rodriguez,79,50 And Above,New,1,35,35,35,2,572,145,2014-01-23,0
12686,AW00023685,Alexa Reed,78,50 And Above,New,1,30,30,30,1,283,149,2013-09-04,0
12687,AW00023686,Rachel Murphy,78,50 And Above,New,1,94,94,94,4,1051,147,2013-11-28,0
12688,AW00023687,Melissa Flores,76,50 And Above,New,1,30,30,30,1,283,151,2013-07-04,0
12689,AW00023688,Olivia Thomas,77,50 And Above,New,1,1215,1215,1215,1,155,157,2013-01-12,0
12690,AW00023689,Kayla Hall,68,50 And Above,New,1,44,44,44,3,851,151,2013-07-04,0
12691,AW00023690,Angel James,74,50 And Above,New,1,39,39,39,2,563,156,2013-02-01,0
12692,AW00023691,Karen Hu,76,50 And Above,New,1,30,30,30,1,283,152,2013-06-12,0
12693,AW00023692,Isaac King,65,50 And Above,New,1,43,43,43,3,740,151,2013-07-10,0
12694,AW00023693,Jacqueline Jenkins,75,50 And Above,New,1,120,120,120,4,1074,151,2013-07-13,0
12695,AW00023694,Brian Brooks,76,50 And Above,New,1,70,70,70,3,816,152,2013-06-30,0
12696,AW00023695,Elijah Coleman,75,50 And Above,New,1,151,151,151,6,1406,156,2013-02-06,0
12697,AW00023696,Autumn Li,75,50 And Above,New,1,233,233,233,7,1685,155,2013-03-21,0
12698,AW00023697,Cody Kelly,75,50 And Above,New,1,70,70,70,3,817,154,2013-04-14,0
12699,AW00023698,Melissa Coleman,76,50 And Above,New,1,30,30,30,1,283,146,2013-12-26,0
12700,AW00023699,Nicholas Walker,76,50 And Above,New,1,1274,1274,1274,3,636,150,2013-08-02,0
12701,AW00023700,Katelyn Young,70,50 And Above,New,1,30,30,30,1,283,146,2013-12-22,0
12702,AW00023701,Marissa Barnes,75,50 And Above,New,1,589,589,589,4,772,149,2013-09-29,0
12703,AW00023702,Eduardo James,74,50 And Above,New,1,94,94,94,2,576,145,2014-01-22,0
12704,AW00023703,Jacqueline Sanchez,74,50 And Above,New,1,35,35,35,2,572,148,2013-10-12,0
12705,AW00023704,Christopher Moore,75,50 And Above,New,1,600,600,600,4,947,148,2013-10-01,0
12706,AW00023705,Jeremy Bryant,75,50 And Above,New,1,94,94,94,4,1050,147,2013-11-16,0
12707,AW00023706,Mackenzie Cooper,69,50 And Above,New,1,540,540,540,1,126,148,2013-10-31,0
12708,AW00023707,William Anderson,74,50 And Above,New,1,565,565,565,3,701,147,2013-11-19,0
12709,AW00023708,Victoria Coleman,75,50 And Above,New,1,575,575,575,2,371,147,2013-11-13,0
12710,AW00023709,Devin Perry,74,50 And Above,New,1,549,549,549,2,231,147,2013-11-28,0
12711,AW00023710,Anna Sanchez,73,50 And Above,New,1,30,30,30,1,283,150,2013-08-16,0
12712,AW00023711,Fernando Diaz,73,50 And Above,New,1,35,35,35,2,572,156,2013-02-21,0
12713,AW00023712,Riley Murphy,74,50 And Above,New,1,39,39,39,2,563,150,2013-08-14,0
12714,AW00023713,Arianna Butler,73,50 And Above,New,1,35,35,35,2,572,146,2013-12-19,0
12715,AW00023714,Joseph Williams,74,50 And Above,New,1,45,45,45,3,745,155,2013-03-06,0
12716,AW00023715,Isabel Flores,74,50 And Above,New,1,540,540,540,1,129,147,2013-11-17,0
12717,AW00023716,Kyle Wright,73,50 And Above,New,1,27,27,27,2,463,154,2013-04-16,0
12718,AW00023717,Aidan Griffin,73,50 And Above,New,1,30,30,30,1,283,153,2013-05-26,0
12719,AW00023718,Nelson Blanco,67,50 And Above,New,1,567,567,567,4,962,148,2013-10-18,0
12720,AW00023719,Marcus James,72,50 And Above,New,1,40,40,40,2,541,145,2014-01-13,0
12721,AW00023720,Anna Davis,72,50 And Above,New,1,35,35,35,2,572,147,2013-11-22,0
12722,AW00023721,John Clark,71,50 And Above,New,1,589,589,589,4,773,148,2013-10-17,0
12723,AW00023722,Andrea Perez,72,50 And Above,New,1,32,32,32,2,542,155,2013-03-19,0
12724,AW00023723,Jose Phillips,72,50 And Above,New,1,628,628,628,5,1012,148,2013-10-04,0
12725,AW00023724,Gabrielle Hughes,72,50 And Above,New,1,589,589,589,4,775,147,2013-11-17,0
12726,AW00023725,Dennis Ware,70,50 And Above,Regular,2,4828,2414,241,3,417,152,2013-06-10,20
12727,AW00023726,Darrell Xie,71,50 And Above,New,1,563,563,563,4,694,148,2013-10-25,0
12728,AW00023727,Bruce Serrano,71,50 And Above,New,1,35,35,35,2,572,152,2013-06-26,0
12729,AW00023728,Paige Kelly,71,50 And Above,New,1,70,70,70,3,816,154,2013-04-10,0
12730,AW00023729,Marcus Allen,70,50 And Above,New,1,72,72,72,3,823,156,2013-02-03,0
12731,AW00023730,Morgan Rodriguez,70,50 And Above,Regular,2,4828,2414,229,3,419,151,2013-07-04,21
12732,AW00023731,Jose Thompson,64,50 And Above,Regular,2,4828,2414,229,3,418,151,2013-07-04,21
12733,AW00023732,Xavier Wood,70,50 And Above,New,1,74,74,74,5,1206,154,2013-04-05,0
12734,AW00023733,Natasha Gomez,58,50 And Above,New,1,567,567,567,4,962,148,2013-10-08,0
12735,AW00023734,Melanie Wood,70,50 And Above,New,1,70,70,70,3,818,151,2013-07-14,0
12736,AW00023735,Amanda Washington,70,50 And Above,New,1,35,35,35,2,572,155,2013-03-02,0
12737,AW00023736,Sydney Rivera,69,50 And Above,New,1,43,43,43,3,740,153,2013-05-04,0
12738,AW00023737,Elena Velez Amezaga,70,50 And Above,New,1,35,35,35,2,572,150,2013-08-12,0
12739,AW00023738,Julian Bennett,63,50 And Above,New,1,37,37,37,2,577,148,2013-10-16,0
12740,AW00023739,Virginia Kapoor,68,50 And Above,New,1,573,573,573,4,871,148,2013-10-30,0
12741,AW00023740,Noah Jackson,63,50 And Above,New,1,37,37,37,2,577,150,2013-08-03,0
12742,AW00023741,Dana Romero,68,50 And Above,New,1,33,33,33,1,287,148,2013-10-19,0
12743,AW00023742,Morgan Cox,67,50 And Above,New,1,615,615,615,3,688,148,2013-10-07,0
12744,AW00023743,Terrence Xu,41,40-49,New,1,40,40,40,2,541,156,2013-02-24,0
12745,AW00023744,Barry Prasad,41,40-49,New,1,567,567,567,4,961,148,2013-10-21,0
12746,AW00023745,Dana Vazquez,40,40-49,New,1,44,44,44,4,1006,154,2013-04-30,0
12747,AW00023746,Lane Sacksteder,40,40-49,New,1,540,540,540,1,127,149,2013-09-30,0
12748,AW00023747,Theodore Romero,40,40-49,New,1,1142,1142,1142,4,698,154,2013-04-25,0
12749,AW00023748,Yolanda Pal,43,40-49,New,1,36,36,36,3,838,148,2013-10-07,0
12750,AW00023749,Brandi Ashe,43,40-49,New,1,78,78,78,4,990,149,2013-09-19,0
12751,AW00023750,Tanya Serrano,47,40-49,New,1,1155,1155,1155,2,378,156,2013-02-07,0
12752,AW00023751,Lacey Lal,46,40-49,New,1,1155,1155,1155,2,375,155,2013-03-11,0
12753,AW00023752,Devin Torres,46,40-49,New,1,1164,1164,1164,3,544,154,2013-04-06,0
12754,AW00023753,Arthur Sara,48,40-49,New,1,1193,1193,1193,5,1122,154,2013-04-24,0
12755,AW00023754,Cassie Goel,49,40-49,New,1,69,69,69,3,824,148,2013-10-21,0
12756,AW00023755,Louis Wu,43,40-49,New,1,6,6,6,2,549,150,2013-08-16,0
12757,AW00023756,Omar Jai,48,40-49,New,1,151,151,151,3,807,154,2013-04-01,0
12758,AW00023757,James Roberts,49,40-49,New,1,39,39,39,2,534,154,2013-04-29,0
12759,AW00023758,Virginia Malhotra,48,40-49,New,1,1755,1755,1755,2,413,156,2013-02-14,0
12760,AW00023759,Clinton Alonso,47,40-49,New,1,2476,2476,2476,2,428,157,2013-01-21,0
12761,AW00023760,Nina Sharma,47,40-49,New,1,1183,1183,1183,3,574,154,2013-04-14,0
12762,AW00023761,Tonya Pal,48,40-49,New,1,69,69,69,3,823,152,2013-06-22,0
12763,AW00023762,Ruben Ramos,43,40-49,New,1,1164,1164,1164,3,543,154,2013-04-21,0
12764,AW00023763,Micheal Romero,48,40-49,New,1,1736,1736,1736,2,379,155,2013-03-21,0
12765,AW00023764,Alisha Liu,43,40-49,New,1,2457,2457,2457,3,539,156,2013-02-21,0
12766,AW00023765,Kelly Price,49,40-49,New,1,2535,2535,2535,5,1048,155,2013-03-24,0
12767,AW00023766,Cassandra Martinez,49,40-49,New,1,69,69,69,3,823,151,2013-07-31,0
12768,AW00023767,Arianna Bennett,49,40-49,New,1,14,14,14,2,574,145,2014-01-17,0
12769,AW00023768,Joshua Garcia,49,40-49,New,1,29,29,29,2,529,145,2014-01-01,0
12770,AW00023769,Natasha Dominguez,50,50 And Above,New,1,29,29,29,2,529,155,2013-03-14,0
12771,AW00023770,Jamie Carlson,50,50 And Above,New,1,5,5,5,1,295,156,2013-02-21,0
12772,AW00023771,Julio Gomez,50,50 And Above,New,1,83,83,83,5,1225,153,2013-05-13,0
12773,AW00023772,Cory Raman,50,50 And Above,New,1,39,39,39,2,536,151,2013-07-15,0
12774,AW00023773,Jon Cai,50,50 And Above,New,1,89,89,89,3,826,155,2013-03-31,0
12775,AW00023774,Reginald Harrison,50,50 And Above,New,1,1234,1234,1234,5,1207,154,2013-04-05,0
12776,AW00023775,Cedric Shan,51,50 And Above,New,1,1155,1155,1155,2,378,154,2013-04-18,0
12777,AW00023776,Cristina Yuan,51,50 And Above,New,1,2478,2478,2478,2,385,155,2013-03-17,0
12778,AW00023777,Candice Zhang,51,50 And Above,New,1,1179,1179,1179,3,661,153,2013-05-01,0
12779,AW00023778,Louis Huang,49,40-49,New,1,589,589,589,4,771,148,2013-10-23,0
12780,AW00023779,Deanna Dominguez,49,40-49,New,1,1147,1147,1147,3,679,153,2013-05-27,0
12781,AW00023780,Mason Stewart,51,50 And Above,New,1,1751,1751,1751,2,385,155,2013-03-28,0
12782,AW00023781,Jordyn Ross,46,40-49,New,1,567,567,567,4,961,148,2013-10-15,0
12783,AW00023782,Edward Bryant,46,40-49,New,1,70,70,70,3,817,149,2013-09-25,0
12784,AW00023783,Zachary Smith,90,50 And Above,New,1,59,59,59,2,572,155,2013-03-03,0
12785,AW00023784,Preston Arun,49,40-49,New,1,35,35,35,2,572,156,2013-02-06,0
12786,AW00023785,Taylor Harris,54,50 And Above,New,1,37,37,37,3,831,156,2013-02-03,0
12787,AW00023786,Carrie Serrano,67,50 And Above,New,1,39,39,39,2,563,151,2013-07-10,0
12788,AW00023787,Adrian Ward,66,50 And Above,New,1,72,72,72,3,823,155,2013-03-25,0
12789,AW00023788,Michael Smith,66,50 And Above,New,1,1215,1215,1215,1,154,150,2013-08-22,0
12790,AW00023789,Ryan Walker,67,50 And Above,New,1,1251,1251,1251,4,992,149,2013-09-24,0
12791,AW00023790,Isabella Williams,66,50 And Above,New,1,47,47,47,4,1004,151,2013-07-07,0
12792,AW00023791,Aaron Griffin,65,50 And Above,New,1,72,72,72,3,823,152,2013-06-30,0
12793,AW00023792,Jessie Wu,66,50 And Above,New,1,33,33,33,1,287,151,2013-07-16,0
12794,AW00023793,Ryan Kumar,66,50 And Above,New,1,39,39,39,3,836,154,2013-04-16,0
12795,AW00023794,Abigail Powell,66,50 And Above,New,1,1250,1250,1250,2,399,148,2013-10-02,0
12796,AW00023795,Lauren Moore,65,50 And Above,New,1,72,72,72,3,821,155,2013-03-19,0
12797,AW00023796,Miguel Young,55,50 And Above,New,1,37,37,37,2,577,151,2013-07-05,0
12798,AW00023797,Nathan Perez,65,50 And Above,New,1,68,68,68,2,533,154,2013-04-12,0
12799,AW00023798,Julia Kelly,64,50 And Above,New,1,68,68,68,3,710,155,2013-03-18,0
12800,AW00023799,Carolyn Chandra,64,50 And Above,New,1,1229,1229,1229,3,557,146,2013-12-12,0
12801,AW00023800,Kaylee Cox,63,50 And Above,New,1,72,72,72,3,823,148,2013-10-06,0
12802,AW00023801,Taylor Wood,64,50 And Above,New,1,83,83,83,2,537,156,2013-02-15,0
12803,AW00023802,Emily Diaz,58,50 And Above,New,1,33,33,33,1,287,146,2013-12-03,0
12804,AW00023803,Bernard Thames,64,50 And Above,New,1,69,69,69,2,589,152,2013-06-05,0
12805,AW00023804,Kristen Ma,57,50 And Above,New,1,72,72,72,3,821,155,2013-03-24,0
12806,AW00023805,Luke Hayes,63,50 And Above,New,1,33,33,33,1,287,149,2013-09-25,0
12807,AW00023806,Olivia Foster,62,50 And Above,New,1,3578,3578,3578,1,20,172,2011-10-27,0
12808,AW00023807,Carson Hughes,63,50 And Above,New,1,608,608,608,4,805,148,2013-10-26,0
12809,AW00023808,Spencer Perry,46,40-49,New,1,30,30,30,1,283,152,2013-06-20,0
12810,AW00023809,Danielle Sanchez,63,50 And Above,New,1,30,30,30,1,283,149,2013-09-12,0
12811,AW00023810,Sarah Lee,62,50 And Above,New,1,32,32,32,2,542,153,2013-05-22,0
12812,AW00023811,Ethan Powell,57,50 And Above,New,1,549,549,549,2,405,148,2013-10-25,0
12813,AW00023812,Cameron Butler,56,50 And Above,New,1,70,70,70,3,817,148,2013-10-02,0
12814,AW00023813,Hannah Bennett,61,50 And Above,New,1,564,564,564,2,361,148,2013-10-16,0
12815,AW00023814,Angela Foster,61,50 And Above,New,1,30,30,30,1,283,149,2013-09-10,0
12816,AW00023815,Julia Ward,61,50 And Above,New,1,724,724,724,4,983,148,2013-10-04,0
12817,AW00023816,Natalie Johnson,62,50 And Above,New,1,563,563,563,3,670,148,2013-10-01,0
12818,AW00023817,Kaitlyn Murphy,61,50 And Above,New,1,30,30,30,1,283,152,2013-06-22,0
12819,AW00023818,Cassidy Gonzales,43,40-49,New,1,554,554,554,3,527,148,2013-10-06,0
12820,AW00023819,Vanessa Washington,42,40-49,Regular,2,4802,2401,228,3,452,151,2013-07-12,21
12821,AW00023820,Isabelle Diaz,47,40-49,New,1,37,37,37,3,831,146,2013-12-15,0
12822,AW00023821,Jordan Lal,48,40-49,New,1,639,639,639,5,1019,147,2013-11-17,0
12823,AW00023822,Sierra Campbell,47,40-49,New,1,37,37,37,3,831,153,2013-05-05,0
12824,AW00023823,Samuel Davis,42,40-49,New,1,59,59,59,3,813,153,2013-05-18,0
12825,AW00023824,Edward Carter,42,40-49,New,1,70,70,70,3,818,156,2013-02-06,0
12826,AW00023825,Katherine Coleman,48,40-49,New,1,32,32,32,2,542,148,2013-10-17,0
12827,AW00023826,Dalton Ross,42,40-49,New,1,32,32,32,2,542,154,2013-04-11,0
12828,AW00023827,Wyatt Hall,43,40-49,New,1,14,14,14,2,461,146,2013-12-04,0
12829,AW00023828,Carolyn Carlson,49,40-49,New,1,549,549,549,2,232,147,2013-11-12,0
12830,AW00023829,Anthony Rodriguez,48,40-49,Regular,2,4802,2401,228,3,451,151,2013-07-04,21
12831,AW00023830,Cameron White,48,40-49,Regular,2,4802,2401,218,3,280,150,2013-08-20,22
12832,AW00023831,Colleen Jai,49,40-49,New,1,70,70,70,3,817,156,2013-02-01,0
12833,AW00023832,Alexandra Ramirez,48,40-49,New,1,687,687,687,5,1220,147,2013-11-02,0
12834,AW00023833,Kevin Gonzales,43,40-49,New,1,722,722,722,4,951,147,2013-11-27,0
12835,AW00023834,Ethan Long,49,40-49,New,1,562,562,562,4,695,147,2013-11-09,0
12836,AW00023835,Marcus Jackson,43,40-49,New,1,604,604,604,4,778,147,2013-11-06,0
12837,AW00023836,Chloe Carter,49,40-49,New,1,599,599,599,3,603,147,2013-11-20,0
12838,AW00023837,Jonathan Li,45,40-49,New,1,575,575,575,2,370,147,2013-11-17,0
12839,AW00023838,Ariana Ready,50,50 And Above,New,1,540,540,540,1,126,147,2013-11-20,0
12840,AW00023839,Savannah Howard,45,40-49,New,1,30,30,30,1,283,154,2013-04-15,0
12841,AW00023840,Mason Ward,45,40-49,New,1,540,540,540,1,129,147,2013-11-22,0
12842,AW00023841,Sydney Phillips,45,40-49,New,1,659,659,659,6,1361,147,2013-11-22,0
12843,AW00023842,Connor Bryant,50,50 And Above,Regular,2,4828,2414,209,3,418,149,2013-09-18,23
12844,AW00023843,Marcus Patterson,50,50 And Above,New,1,39,39,39,2,562,147,2013-11-18,0
12845,AW00023844,Alexandra Gonzales,52,50 And Above,New,1,563,563,563,3,670,147,2013-11-24,0
12846,AW00023845,Madeline Turner,51,50 And Above,New,1,608,608,608,4,807,147,2013-11-16,0
12847,AW00023846,Aidan Diaz,52,50 And Above,Regular,2,4828,2414,209,3,423,149,2013-09-27,23
12848,AW00023847,Chad Sharma,52,50 And Above,New,1,722,722,722,4,953,147,2013-11-02,0
12849,AW00023848,Pamela Sai,52,50 And Above,New,1,561,561,561,2,413,147,2013-11-01,0
12850,AW00023849,Alexis Simmons,50,50 And Above,New,1,600,600,600,4,949,147,2013-11-09,0
12851,AW00023850,Anna Hall,49,40-49,New,1,540,540,540,1,128,147,2013-11-12,0
12852,AW00023851,Mariah Rogers,50,50 And Above,New,1,540,540,540,1,127,147,2013-11-02,0
